EmpId,Satisfaction,Evaluation,number_of_projects,average_montly_hours,time_spent_company,work_accident,Promotion,Department,Salary_INR,Churn,Employee_Satisfaction,Performance_Rating,Company_Tenure,Annual_Salary,Overtime_Hours,Attrition,Age,Training_Hours,Absenteeism_Days,Salary_Per_Experience,Overtime_Intensity,Engagement_Index,Performance_Index,Cluster,Segment
794286,8.299999999999999,8.0,3,240,8,0,0,Sales,11035,0,8.299999999999999,8.0,8,11035,240,0,33,15,3.0,1226.111111111111,1.5,0.8131868131868131,0.6875,0,Stable Employees
794287,9.4,8.2,4,187,3,0,0,Sales,35339,0,9.4,8.2,3,35339,187,0,28,20,2.3375,8834.75,1.16875,0.9340659340659341,0.7187499999999999,1,Emerging Talent
794288,4.2,6.9,3,126,2,0,0,Sales,33587,0,4.2,6.9,2,33587,126,0,27,15,1.575,11195.666666666666,0.7875,0.3626373626373627,0.515625,1,Emerging Talent
794289,7.800000000000002,5.300000000000002,6,168,3,0,0,Sales,28579,0,7.800000000000002,5.300000000000002,3,28579,168,0,28,30,2.1,7144.75,1.05,0.7582417582417585,0.2656250000000002,1,Emerging Talent
794290,5.8,7.6,4,197,5,0,0,Sales,11417,0,5.8,7.6,5,11417,197,0,30,20,2.4625,1902.8333333333333,1.23125,0.5384615384615385,0.6249999999999999,3,Needs Improvement
794291,5.0,6.4,2,170,8,0,0,Sales,33220,0,5.0,6.4,8,33220,170,0,33,10,2.125,3691.1111111111113,1.0625,0.4505494505494505,0.4375,0,Stable Employees
794292,8.2,7.6,3,219,8,1,0,Information Technology,17084,0,8.2,7.6,8,17084,219,0,33,15,2.7375,1898.2222222222222,1.36875,0.8021978021978021,0.6249999999999999,0,Stable Employees
794293,9.7,9.2,6,137,8,1,0,Product_Mng,26691,0,9.7,9.2,8,26691,137,0,33,30,1.7125,2965.6666666666665,0.85625,0.9670329670329669,0.8749999999999999,0,Stable Employees
794294,8.0,9.3,3,225,4,0,0,Product_Mng,27658,0,8.0,9.3,4,27658,225,0,29,15,2.8125,5531.6,1.40625,0.7802197802197802,0.8906250000000001,3,Needs Improvement
794295,8.2,8.4,3,194,3,0,0,Product_Mng,15443,0,8.2,8.4,3,15443,194,0,28,15,2.425,3860.75,1.2125,0.8021978021978021,0.7500000000000001,1,Emerging Talent
794296,9.5,9.9,5,251,4,0,0,Product_Mng,36378,0,9.5,9.9,4,36378,251,0,29,25,3.1375,7275.6,1.56875,0.945054945054945,0.9843750000000001,3,Needs Improvement
794297,8.8,5.1,5,195,4,0,0,Information Technology,32421,0,8.8,5.1,4,32421,195,0,29,25,2.4375,6484.2,1.21875,0.8681318681318682,0.23437499999999992,3,Needs Improvement
794298,5.0,8.6,3,180,7,0,1,Management,172859,0,5.0,8.6,7,172859,180,0,32,15,2.25,21607.375,1.125,0.4505494505494505,0.78125,0,Stable Employees
794299,5.300000000000002,8.0,2,225,7,1,1,Management,131139,0,5.300000000000002,8.0,7,131139,225,0,32,10,2.8125,16392.375,1.40625,0.4835164835164838,0.6875,0,Stable Employees
794300,8.2,7.4,3,229,7,0,1,Management,101181,0,8.2,7.4,7,101181,229,0,32,15,2.8625,12647.625,1.43125,0.8021978021978021,0.59375,0,Stable Employees
794301,1.5,7.4,6,144,7,0,1,Management,199316,0,1.5,7.4,7,199316,144,0,32,30,1.8,24914.5,0.9,0.06593406593406595,0.59375,0,Stable Employees
794302,9.2,7.0,3,129,3,0,1,Management,308900,0,9.2,7.0,3,308900,129,0,28,15,1.6125,77225.0,0.80625,0.912087912087912,0.53125,2,Stable Employees
794303,5.300000000000002,7.4,3,172,10,0,1,Management,385343,0,5.300000000000002,7.4,10,385343,172,0,35,15,2.15,35031.181818181816,1.075,0.4835164835164838,0.59375,0,Stable Employees
794304,5.8,10.0,4,220,10,0,0,Marketing,52307,0,5.8,10.0,10,52307,220,0,35,20,2.75,4755.181818181818,1.375,0.5384615384615385,1.0,0,Stable Employees
794305,8.8,7.4,3,273,10,0,0,Sales,68493,0,8.8,7.4,10,68493,273,0,35,15,3.4125,6226.636363636364,1.70625,0.8681318681318682,0.59375,0,Stable Employees
794306,8.5,7.199999999999998,3,245,10,0,0,Accounting,91992,0,8.5,7.199999999999998,10,91992,245,0,35,15,3.0625,8362.90909090909,1.53125,0.8351648351648352,0.5624999999999997,0,Stable Employees
794307,9.9,6.800000000000002,5,264,10,1,0,Support,81654,0,9.9,6.800000000000002,10,81654,264,0,35,25,3.3,7423.090909090909,1.65,0.989010989010989,0.5000000000000002,0,Stable Employees
794308,9.4,7.3,3,268,10,0,0,Technical,43545,0,9.4,7.3,10,43545,268,0,35,15,3.35,3958.6363636363635,1.675,0.9340659340659341,0.5781249999999999,0,Stable Employees
794309,6.3,9.4,3,172,3,0,0,Management,92344,0,6.3,9.4,3,92344,172,0,28,15,2.15,23086.0,1.075,0.5934065934065935,0.9062500000000001,1,Emerging Talent
794310,8.5,9.0,3,245,3,0,0,Marketing,87164,0,8.5,9.0,3,87164,245,0,28,15,3.0625,21791.0,1.53125,0.8351648351648352,0.84375,1,Emerging Talent
794311,9.5,6.6000000000000005,5,192,3,0,0,Marketing,56941,0,9.5,6.6000000000000005,3,56941,192,0,28,25,2.4,14235.25,1.2,0.945054945054945,0.46875000000000006,1,Emerging Talent
794312,7.1,6.6000000000000005,3,268,4,0,0,Marketing,316007,0,7.1,6.6000000000000005,4,316007,268,0,29,15,3.35,63201.4,1.675,0.6813186813186812,0.46875000000000006,2,Stable Employees
794313,4.9,8.8,4,244,3,0,0,Sales,16433,0,4.9,8.8,3,16433,244,0,28,20,3.05,4108.25,1.525,0.43956043956043955,0.8125000000000001,1,Emerging Talent
794314,7.1,6.9,4,222,4,0,0,Sales,41084,0,7.1,6.9,4,41084,222,0,29,20,2.775,8216.8,1.3875,0.6813186813186812,0.515625,3,Needs Improvement
794315,5.2,6.2,5,239,2,0,0,Sales,75085,0,5.2,6.2,2,75085,239,0,27,25,2.9875,25028.333333333332,1.49375,0.4725274725274726,0.40625,1,Emerging Talent
794316,4.8,7.199999999999998,3,143,4,0,0,Sales,69751,0,4.8,7.199999999999998,4,69751,143,0,29,15,1.7875,13950.2,0.89375,0.4285714285714286,0.5624999999999997,3,Needs Improvement
794317,8.2,7.9,3,160,3,0,0,Sales,92786,0,8.2,7.9,3,92786,160,0,28,15,2.0,23196.5,1.0,0.8021978021978021,0.6718750000000001,1,Emerging Talent
794318,8.299999999999999,7.6,2,255,7,0,0,Sales,22759,0,8.299999999999999,7.6,7,22759,255,0,32,10,3.1875,2844.875,1.59375,0.8131868131868131,0.6249999999999999,0,Stable Employees
794319,8.5,8.7,4,152,7,0,0,Sales,21370,0,8.5,8.7,7,21370,152,0,32,20,1.9,2671.25,0.95,0.8351648351648352,0.7968749999999999,0,Stable Employees
794320,5.699999999999998,6.4,4,226,7,0,0,Sales,15388,0,5.699999999999998,6.4,7,15388,226,0,32,20,2.825,1923.5,1.4125,0.5274725274725274,0.4375,0,Stable Employees
794321,1.6,6.3,5,266,7,0,0,Information Technology,11231,0,1.6,6.3,7,11231,266,0,32,25,3.325,1403.875,1.6625,0.07692307692307694,0.42187499999999994,0,Stable Employees
794322,8.5,6.4,5,256,7,0,0,Product_Mng,32603,0,8.5,6.4,7,32603,256,0,32,25,3.2,4075.375,1.6,0.8351648351648352,0.4375,0,Stable Employees
794323,8.2,6.7,3,198,3,1,0,Product_Mng,17762,0,8.2,6.7,3,17762,198,0,28,15,2.475,4440.5,1.2375,0.8021978021978021,0.484375,1,Emerging Talent
794324,9.0,8.9,4,254,7,0,0,Product_Mng,36201,0,9.0,8.9,7,36201,254,0,32,20,3.175,4525.125,1.5875,0.8901098901098901,0.8281250000000001,0,Stable Employees
794325,9.2,6.4,2,104,7,0,0,Product_Mng,10776,0,9.2,6.4,7,10776,104,0,32,10,1.3,1347.0,0.65,0.912087912087912,0.4375,0,Stable Employees
794326,9.0,4.8,4,136,7,0,0,Information Technology,11613,0,9.0,4.8,7,11613,136,0,32,20,1.7,1451.625,0.85,0.8901098901098901,0.18749999999999994,0,Stable Employees
794327,8.2,8.0,5,205,3,0,0,Information Technology,37614,0,8.2,8.0,3,37614,205,0,28,25,2.5625,9403.5,1.28125,0.8021978021978021,0.6875,1,Emerging Talent
794328,8.4,8.100000000000001,4,236,3,1,0,Information Technology,35469,0,8.4,8.100000000000001,3,35469,236,0,28,20,2.95,8867.25,1.475,0.8241758241758242,0.7031250000000002,1,Emerging Talent
794329,9.2,6.5,3,176,3,0,0,Information Technology,37205,0,9.2,6.5,3,37205,176,0,28,15,2.2,9301.25,1.1,0.912087912087912,0.45312499999999994,1,Emerging Talent
794330,8.2,8.2,3,148,3,0,0,Information Technology,38063,0,8.2,8.2,3,38063,148,0,28,15,1.85,9515.75,0.925,0.8021978021978021,0.7187499999999999,1,Emerging Talent
794331,8.0,8.0,4,146,3,1,0,Information Technology,35036,0,8.0,8.0,3,35036,146,0,28,20,1.825,8759.0,0.9125,0.7802197802197802,0.6875,1,Emerging Talent
794332,6.0,8.5,3,242,2,0,0,Information Technology,26942,0,6.0,8.5,2,26942,242,0,27,15,3.025,8980.666666666666,1.5125,0.5604395604395604,0.765625,1,Emerging Talent
794333,1.4,3.8,5,115,6,1,0,Marketing,146203,0,1.4,3.8,6,146203,115,0,31,25,1.4375,20886.14285714286,0.71875,0.054945054945054944,0.03124999999999996,3,Needs Improvement
794334,8.5,8.9,4,150,3,0,0,Accounting,120764,0,8.5,8.9,3,120764,150,0,28,20,1.875,30191.0,0.9375,0.8351648351648352,0.8281250000000001,1,Emerging Talent
794335,5.5,8.100000000000001,3,239,8,0,0,Accounting,141651,0,5.5,8.100000000000001,8,141651,239,0,33,15,2.9875,15739.0,1.49375,0.5054945054945055,0.7031250000000002,0,Stable Employees
794336,4.9,7.1,4,178,8,0,0,Information Technology,68037,0,4.9,7.1,8,68037,178,0,33,20,2.225,7559.666666666667,1.1125,0.43956043956043955,0.5468749999999999,0,Stable Employees
794337,8.2,5.8,5,263,8,0,0,Information Technology,62019,0,8.2,5.8,8,62019,263,0,33,25,3.2875,6891.0,1.64375,0.8021978021978021,0.34374999999999994,0,Stable Employees
794338,5.9,7.7,3,272,8,0,0,Management,197130,0,5.9,7.7,8,197130,272,0,33,15,3.4,21903.333333333332,1.7,0.5494505494505495,0.6406249999999999,0,Stable Employees
794339,9.0,8.2,3,133,8,0,0,Marketing,99325,0,9.0,8.2,8,99325,133,0,33,15,1.6625,11036.111111111111,0.83125,0.8901098901098901,0.7187499999999999,0,Stable Employees
794340,6.2,7.199999999999998,3,149,3,1,0,Marketing,73941,0,6.2,7.199999999999998,3,73941,149,0,28,15,1.8625,18485.25,0.93125,0.5824175824175826,0.5624999999999997,1,Emerging Talent
794341,6.1,6.800000000000002,3,193,2,0,0,Marketing,79874,0,6.1,6.800000000000002,2,79874,193,0,27,15,2.4125,26624.666666666668,1.20625,0.5714285714285714,0.5000000000000002,1,Emerging Talent
794342,5.2,5.5,5,174,3,1,0,Sales,57999,0,5.2,5.5,3,57999,174,0,28,25,2.175,14499.75,1.0875,0.4725274725274726,0.29687499999999994,1,Emerging Talent
794343,7.9,8.7,4,223,5,0,0,Sales,75510,0,7.9,8.7,5,75510,223,0,30,20,2.7875,12585.0,1.39375,0.7692307692307693,0.7968749999999999,3,Needs Improvement
794344,4.9,8.9,4,201,8,0,0,Sales,64690,0,4.9,8.9,8,64690,201,0,33,20,2.5125,7187.777777777777,1.25625,0.43956043956043955,0.8281250000000001,0,Stable Employees
794345,7.3,6.7,2,139,8,0,0,Sales,64189,0,7.3,6.7,8,64189,139,0,33,10,1.7375,7132.111111111111,0.86875,0.7032967032967034,0.484375,0,Stable Employees
794346,6.7,4.9,5,241,8,0,0,Sales,55987,0,6.7,4.9,8,55987,241,0,33,25,3.0125,6220.777777777777,1.50625,0.6373626373626374,0.20312500000000003,0,Stable Employees
794347,5.2,6.1,4,187,4,1,0,Sales,74546,0,5.2,6.1,4,74546,187,0,29,20,2.3375,14909.2,1.16875,0.4725274725274726,0.3906249999999999,3,Needs Improvement
794348,7.199999999999998,6.4,4,192,3,0,0,Sales,40121,0,7.199999999999998,6.4,3,40121,192,0,28,20,2.4,10030.25,1.2,0.6923076923076922,0.4375,1,Emerging Talent
794349,4.8,5.0,5,142,4,0,0,Information Technology,59976,0,4.8,5.0,4,59976,142,0,29,25,1.775,11995.2,0.8875,0.4285714285714286,0.21874999999999997,3,Needs Improvement
794350,1.9,7.9,4,229,4,0,0,Product_Mng,68655,0,1.9,7.9,4,68655,229,0,29,20,2.8625,13731.0,1.43125,0.10989010989010989,0.6718750000000001,3,Needs Improvement
794351,4.9,4.9,3,104,7,0,0,Product_Mng,200936,0,4.9,4.9,7,200936,104,0,32,15,1.3,25117.0,0.65,0.43956043956043955,0.20312500000000003,0,Stable Employees
794352,9.0,7.6,3,255,7,0,0,Product_Mng,24820,0,9.0,7.6,7,24820,255,0,32,15,3.1875,3102.5,1.59375,0.8901098901098901,0.6249999999999999,0,Stable Employees
794353,4.9,4.9,4,212,7,0,0,Product_Mng,52471,0,4.9,4.9,7,52471,212,0,32,20,2.65,6558.875,1.325,0.43956043956043955,0.20312500000000003,0,Stable Employees
794354,6.0,5.300000000000002,2,235,7,0,0,Information Technology,69256,0,6.0,5.300000000000002,7,69256,235,0,32,10,2.9375,8657.0,1.46875,0.5604395604395604,0.2656250000000002,0,Stable Employees
794355,6.2,8.5,3,237,3,1,0,Information Technology,64645,0,6.2,8.5,3,64645,237,0,28,15,2.9625,16161.25,1.48125,0.5824175824175826,0.765625,1,Emerging Talent
794356,6.4,5.0,4,253,10,0,1,Management,322051,0,6.4,5.0,10,322051,253,0,35,20,3.1625,29277.363636363636,1.58125,0.6043956043956045,0.21874999999999997,0,Stable Employees
794357,2.2,9.4,3,193,10,0,1,Management,133364,0,2.2,9.4,10,133364,193,0,35,15,2.4125,12124.0,1.20625,0.1428571428571429,0.9062500000000001,0,Stable Employees
794358,9.0,5.5,3,259,10,1,1,Management,141254,0,9.0,5.5,10,141254,259,0,35,15,3.2375,12841.272727272728,1.61875,0.8901098901098901,0.29687499999999994,0,Stable Employees
794359,7.4,9.5,5,266,10,0,1,Management,202133,0,7.4,9.5,10,202133,266,0,35,25,3.325,18375.727272727272,1.6625,0.7142857142857143,0.921875,0,Stable Employees
794360,8.5,5.4,3,185,10,0,1,Management,159166,0,8.5,5.4,10,159166,185,0,35,15,2.3125,14469.636363636364,1.15625,0.8351648351648352,0.28125,0,Stable Employees
794361,3.3000000000000003,6.5,3,172,10,0,1,Marketing,242414,0,3.3000000000000003,6.5,10,242414,172,0,35,15,2.15,22037.636363636364,1.075,0.2637362637362638,0.45312499999999994,0,Stable Employees
794362,5.0,7.3,4,180,3,0,0,Information Technology,35372,0,5.0,7.3,3,35372,180,0,28,20,2.25,8843.0,1.125,0.4505494505494505,0.5781249999999999,1,Emerging Talent
794363,3.8,5.300000000000002,2,157,3,0,0,Sales,30625,1,3.8,5.300000000000002,3,30625,157,1,28,10,1.9625,7656.25,0.98125,0.31868131868131866,0.2656250000000002,1,Emerging Talent
794364,8.0,8.6,5,262,6,0,0,Sales,84462,1,8.0,8.6,6,84462,262,1,31,25,3.275,12066.0,1.6375,0.7802197802197802,0.78125,3,Needs Improvement
794365,1.1,8.8,7,272,4,0,0,Sales,79588,1,1.1,8.8,4,79588,272,1,29,35,3.4,15917.6,1.7,0.021978021978021997,0.8125000000000001,3,Needs Improvement
794366,7.199999999999998,8.7,5,223,5,0,0,Sales,10958,1,7.199999999999998,8.7,5,10958,223,1,30,25,2.7875,1826.3333333333333,1.39375,0.6923076923076922,0.7968749999999999,3,Needs Improvement
794367,3.7,5.2,2,159,3,0,0,Sales,29220,1,3.7,5.2,3,29220,159,1,28,10,1.9875,7305.0,0.99375,0.3076923076923077,0.25,1,Emerging Talent
794368,4.1,5.0,2,153,3,0,0,Sales,31557,1,4.1,5.0,3,31557,153,1,28,10,1.9125,7889.25,0.95625,0.3516483516483516,0.21874999999999997,1,Emerging Talent
794369,1.0,7.7,6,247,4,0,0,Sales,34302,1,1.0,7.7,4,34302,247,1,29,30,3.0875,6860.4,1.54375,0.010989010989010999,0.6406249999999999,3,Needs Improvement
794370,9.2,8.5,5,259,5,0,0,Sales,30514,1,9.2,8.5,5,30514,259,1,30,25,3.2375,5085.666666666667,1.61875,0.912087912087912,0.765625,3,Needs Improvement
794371,8.9,10.0,5,224,5,0,0,Sales,36499,1,8.9,10.0,5,36499,224,1,30,25,2.8,6083.166666666667,1.4,0.8791208791208791,1.0,3,Needs Improvement
794372,4.2,5.300000000000002,2,142,3,0,0,Sales,11341,1,4.2,5.300000000000002,3,11341,142,1,28,10,1.775,2835.25,0.8875,0.3626373626373627,0.2656250000000002,1,Emerging Talent
794373,4.5,5.4,2,135,3,0,0,Sales,13883,1,4.5,5.4,3,13883,135,1,28,10,1.6875,3470.75,0.84375,0.39560439560439564,0.28125,1,Emerging Talent
794374,1.1,8.100000000000001,6,305,4,0,0,Sales,22205,1,1.1,8.100000000000001,4,22205,305,1,29,30,3.8125,4441.0,1.90625,0.021978021978021997,0.7031250000000002,3,Needs Improvement
794375,8.4,9.2,4,234,5,0,0,Sales,28799,1,8.4,9.2,5,28799,234,1,30,20,2.925,4799.833333333333,1.4625,0.8241758241758242,0.8749999999999999,3,Needs Improvement
794376,4.1,5.5,2,148,3,0,0,Sales,11205,1,4.1,5.5,3,11205,148,1,28,10,1.85,2801.25,0.925,0.3516483516483516,0.29687499999999994,1,Emerging Talent
794377,3.6,5.6000000000000005,2,137,3,0,0,Sales,19649,1,3.6,5.6000000000000005,3,19649,137,1,28,10,1.7125,4912.25,0.85625,0.29670329670329676,0.31250000000000006,1,Emerging Talent
794378,3.8,5.4,2,143,3,0,0,Sales,15857,1,3.8,5.4,3,15857,143,1,28,10,1.7875,3964.25,0.89375,0.31868131868131866,0.28125,1,Emerging Talent
794379,4.5,4.699999999999998,2,160,3,0,0,Sales,12766,1,4.5,4.699999999999998,3,12766,160,1,28,10,2.0,3191.5,1.0,0.39560439560439564,0.17187499999999972,1,Emerging Talent
794380,7.800000000000002,9.9,4,255,6,0,0,Sales,38707,1,7.800000000000002,9.9,6,38707,255,1,31,20,3.1875,5529.571428571428,1.59375,0.7582417582417585,0.9843750000000001,3,Needs Improvement
794381,4.5,5.1,2,160,3,1,1,Sales,27153,1,4.5,5.1,3,27153,160,1,28,10,2.0,6788.25,1.0,0.39560439560439564,0.23437499999999992,1,Emerging Talent
794382,7.6,8.9,5,262,5,0,0,Sales,17426,1,7.6,8.9,5,17426,262,1,30,25,3.275,2904.3333333333335,1.6375,0.7362637362637362,0.8281250000000001,3,Needs Improvement
794383,1.1,8.299999999999999,6,282,4,0,0,Sales,35743,1,1.1,8.299999999999999,4,35743,282,1,29,30,3.525,7148.6,1.7625,0.021978021978021997,0.7343749999999999,3,Needs Improvement
794384,3.8,5.5,2,147,3,0,0,Sales,36588,1,3.8,5.5,3,36588,147,1,28,10,1.8375,9147.0,0.91875,0.31868131868131866,0.29687499999999994,1,Emerging Talent
794385,0.8999999999999999,9.5,6,304,4,0,0,Sales,13004,1,0.8999999999999999,9.5,4,13004,304,1,29,30,3.8,2600.8,1.9,0.0,0.921875,3,Needs Improvement
794386,4.6000000000000005,5.699999999999998,2,139,3,0,0,Sales,19212,1,4.6000000000000005,5.699999999999998,3,19212,139,1,28,10,1.7375,4803.0,0.86875,0.4065934065934067,0.3281249999999997,1,Emerging Talent
794387,4.0,5.300000000000002,2,158,3,0,0,Sales,26772,1,4.0,5.300000000000002,3,26772,158,1,28,10,1.975,6693.0,0.9875,0.34065934065934067,0.2656250000000002,1,Emerging Talent
794388,8.9,9.2,5,242,5,0,0,Sales,30213,1,8.9,9.2,5,30213,242,1,30,25,3.025,5035.5,1.5125,0.8791208791208791,0.8749999999999999,3,Needs Improvement
794389,8.2,8.7,4,239,5,0,0,Sales,25560,1,8.2,8.7,5,25560,239,1,30,20,2.9875,4260.0,1.49375,0.8021978021978021,0.7968749999999999,3,Needs Improvement
794390,4.0,4.9,2,135,3,0,0,Sales,30366,1,4.0,4.9,3,30366,135,1,28,10,1.6875,7591.5,0.84375,0.34065934065934067,0.20312500000000003,1,Emerging Talent
794391,4.1,4.6000000000000005,2,128,3,0,0,Accounting,36954,1,4.1,4.6000000000000005,3,36954,128,1,28,10,1.6,9238.5,0.8,0.3516483516483516,0.15625000000000006,1,Emerging Talent
794392,3.8,5.0,2,132,3,0,0,Accounting,38001,1,3.8,5.0,3,38001,132,1,28,10,1.65,9500.25,0.825,0.31868131868131866,0.21874999999999997,1,Emerging Talent
794393,0.8999999999999999,6.2,6,294,4,0,0,Accounting,38713,1,0.8999999999999999,6.2,4,38713,294,1,29,30,3.675,7742.6,1.8375,0.0,0.40625,3,Needs Improvement
794394,4.5,5.699999999999998,2,134,3,0,0,Human Resources,19684,1,4.5,5.699999999999998,3,19684,134,1,28,10,1.675,4921.0,0.8375,0.39560439560439564,0.3281249999999997,1,Emerging Talent
794395,4.0,5.1,2,145,3,0,0,Human Resources,31526,1,4.0,5.1,3,31526,145,1,28,10,1.8125,7881.5,0.90625,0.34065934065934067,0.23437499999999992,1,Emerging Talent
794396,4.5,5.5,2,140,3,0,0,Human Resources,22945,1,4.5,5.5,3,22945,140,1,28,10,1.75,5736.25,0.875,0.39560439560439564,0.29687499999999994,1,Emerging Talent
794397,8.4,8.7,4,246,6,0,0,Human Resources,22681,1,8.4,8.7,6,22681,246,1,31,20,3.075,3240.1428571428573,1.5375,0.8241758241758242,0.7968749999999999,3,Needs Improvement
794398,1.0,9.4,6,255,4,0,0,Technical,34563,1,1.0,9.4,4,34563,255,1,29,30,3.1875,6912.6,1.59375,0.010989010989010999,0.9062500000000001,3,Needs Improvement
794399,3.8,4.6000000000000005,2,137,3,0,0,Technical,18109,1,3.8,4.6000000000000005,3,18109,137,1,28,10,1.7125,4527.25,0.85625,0.31868131868131866,0.15625000000000006,1,Emerging Talent
794400,4.5,5.0,2,126,3,0,0,Technical,13129,1,4.5,5.0,3,13129,126,1,28,10,1.575,3282.25,0.7875,0.39560439560439564,0.21874999999999997,1,Emerging Talent
794401,1.1,8.9,6,306,4,0,0,Technical,31343,1,1.1,8.9,4,31343,306,1,29,30,3.825,6268.6,1.9125,0.021978021978021997,0.8281250000000001,3,Needs Improvement
794402,4.1,5.4,2,152,3,0,0,Technical,21381,1,4.1,5.4,3,21381,152,1,28,10,1.9,5345.25,0.95,0.3516483516483516,0.28125,1,Emerging Talent
794403,8.7,8.8,5,269,5,0,0,Technical,37886,1,8.7,8.8,5,37886,269,1,30,25,3.3625,6314.333333333333,1.68125,0.8571428571428571,0.8125000000000001,3,Needs Improvement
794404,4.5,4.8,2,158,3,0,0,Technical,15389,1,4.5,4.8,3,15389,158,1,28,10,1.975,3847.25,0.9875,0.39560439560439564,0.18749999999999994,1,Emerging Talent
794405,4.0,4.6000000000000005,2,127,3,0,0,Technical,27592,1,4.0,4.6000000000000005,3,27592,127,1,28,10,1.5875,6898.0,0.79375,0.34065934065934067,0.15625000000000006,1,Emerging Talent
794406,1.0,8.0,7,281,4,0,0,Technical,20224,1,1.0,8.0,4,20224,281,1,29,35,3.5125,4044.8,1.75625,0.010989010989010999,0.6875,3,Needs Improvement
794407,0.8999999999999999,8.9,6,276,4,0,0,Technical,39166,1,0.8999999999999999,8.9,4,39166,276,1,29,30,3.45,7833.2,1.725,0.0,0.8281250000000001,3,Needs Improvement
794408,8.4,7.4,3,182,4,0,0,Technical,24898,1,8.4,7.4,4,24898,182,1,29,15,2.275,4979.6,1.1375,0.8241758241758242,0.59375,1,Emerging Talent
794409,4.0,5.5,2,147,3,0,0,Support,38430,1,4.0,5.5,3,38430,147,1,28,10,1.8375,9607.5,0.91875,0.34065934065934067,0.29687499999999994,1,Emerging Talent
794410,5.699999999999998,7.0,3,273,6,0,0,Support,22953,1,5.699999999999998,7.0,6,22953,273,1,31,15,3.4125,3279.0,1.70625,0.5274725274725274,0.53125,3,Needs Improvement
794411,4.0,5.4,2,148,3,0,0,Support,34968,1,4.0,5.4,3,34968,148,1,28,10,1.85,8742.0,0.925,0.34065934065934067,0.28125,1,Emerging Talent
794412,4.3,4.699999999999998,2,147,3,0,0,Support,22550,1,4.3,4.699999999999998,3,22550,147,1,28,10,1.8375,5637.5,0.91875,0.37362637362637363,0.17187499999999972,1,Emerging Talent
794413,1.3,7.800000000000002,6,152,2,0,0,Support,20778,1,1.3,7.800000000000002,2,20778,152,1,27,30,1.9,6926.0,0.95,0.04395604395604397,0.6562500000000001,1,Emerging Talent
794414,4.4,5.5,2,135,3,0,0,Support,35558,1,4.4,5.5,3,35558,135,1,28,10,1.6875,8889.5,0.84375,0.3846153846153847,0.29687499999999994,1,Emerging Talent
794415,3.8,5.5,2,134,3,0,0,Support,35188,1,3.8,5.5,3,35188,134,1,28,10,1.675,8797.0,0.8375,0.31868131868131866,0.29687499999999994,1,Emerging Talent
794416,3.9,5.4,2,132,3,0,0,Support,12722,1,3.9,5.4,3,12722,132,1,28,10,1.65,3180.5,0.825,0.32967032967032966,0.28125,1,Emerging Talent
794417,1.0,9.2,7,307,4,0,0,Support,10958,1,1.0,9.2,4,10958,307,1,29,35,3.8375,2191.6,1.91875,0.010989010989010999,0.8749999999999999,3,Needs Improvement
794418,3.7,4.6000000000000005,2,140,3,0,0,Support,24355,1,3.7,4.6000000000000005,3,24355,140,1,28,10,1.75,6088.75,0.875,0.3076923076923077,0.15625000000000006,1,Emerging Talent
794419,1.1,9.4,7,255,4,0,0,Support,24229,1,1.1,9.4,4,24229,255,1,29,35,3.1875,4845.8,1.59375,0.021978021978021997,0.9062500000000001,3,Needs Improvement
794420,1.0,8.100000000000001,6,309,4,0,0,Technical,16765,1,1.0,8.100000000000001,4,16765,309,1,29,30,3.8625,3353.0,1.93125,0.010989010989010999,0.7031250000000002,3,Needs Improvement
794421,3.8,5.4,2,128,3,0,0,Technical,10840,1,3.8,5.4,3,10840,128,1,28,10,1.6,2710.0,0.8,0.31868131868131866,0.28125,1,Emerging Talent
794422,8.5,10.0,4,225,5,0,0,Technical,19212,1,8.5,10.0,5,19212,225,1,30,20,2.8125,3202.0,1.40625,0.8351648351648352,1.0,3,Needs Improvement
794423,8.5,9.1,5,226,5,0,0,Management,97312,1,8.5,9.1,5,97312,226,1,30,25,2.825,16218.666666666666,1.4125,0.8351648351648352,0.859375,3,Needs Improvement
794424,1.1,9.3,7,308,4,0,0,Information Technology,57553,1,1.1,9.3,4,57553,308,1,29,35,3.85,11510.6,1.925,0.021978021978021997,0.8906250000000001,3,Needs Improvement
794425,1.0,9.5,6,244,5,0,0,Information Technology,80753,1,1.0,9.5,5,80753,244,1,30,30,3.05,13458.833333333334,1.525,0.010989010989010999,0.921875,3,Needs Improvement
794426,3.6,5.6000000000000005,2,132,3,0,0,Information Technology,75360,1,3.6,5.6000000000000005,3,75360,132,1,28,10,1.65,18840.0,0.825,0.29670329670329676,0.31250000000000006,1,Emerging Talent
794427,1.1,9.4,6,286,4,0,0,Information Technology,85480,1,1.1,9.4,4,85480,286,1,29,30,3.575,17096.0,1.7875,0.021978021978021997,0.9062500000000001,3,Needs Improvement
794428,8.100000000000001,7.0,6,161,4,0,0,Information Technology,64552,1,8.100000000000001,7.0,4,64552,161,1,29,30,2.0125,12910.4,1.00625,0.7912087912087914,0.53125,3,Needs Improvement
794429,4.3,5.4,2,153,3,0,0,Product_Mng,56745,1,4.3,5.4,3,56745,153,1,28,10,1.9125,14186.25,0.95625,0.37362637362637363,0.28125,1,Emerging Talent
